emotion,agent_counts,avg_falseness,median_falseness,dist_falseness,beliefs,bot_percentage,Agent_emotion_dist,Agent_belief_dist,Post_emotion_dist,Post_belief_dist
0.0,"[[ 4. 10.  5.  9. 13.  7.]
 [ 8.  9. 13.  7.  6.  9.]]","{'0+0': nan, '0+1': nan, '0+2': nan, '0+3': nan, '0+4': nan, '0+5': nan, '1+0': nan, '1+1': nan, '1+2': nan, '1+3': nan, '1+4': nan, '1+5': nan}","{'0+0': nan, '0+1': nan, '0+2': nan, '0+3': nan, '0+4': nan, '0+5': nan, '1+0': nan, '1+1': nan, '1+2': nan, '1+3': nan, '1+4': nan, '1+5': nan}","{'0+0': [], '0+1': [], '0+2': [], '0+3': [], '0+4': [], '0+5': [], '1+0': [], '1+1': [], '1+2': [], '1+3': [], '1+4': [], '1+5': []}","{'0+0': (nan, nan, nan), '0+1': (nan, nan, nan), '0+2': (nan, nan, nan), '0+3': (nan, nan, nan), '0+4': (nan, nan, nan), '0+5': (nan, nan, nan), '1+0': (nan, nan, nan), '1+1': (nan, nan, nan), '1+2': (nan, nan, nan), '1+3': (nan, nan, nan), '1+4': (nan, nan, nan), '1+5': (nan, nan, nan)}","[[0.         0.3        0.2        0.33333333 0.38461538 0.14285714]
 [0.         0.11111111 0.23076923 0.28571429 0.         0.11111111]]","[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]","[[1.60710264 2.03723666 2.28007461 2.29141693 1.61921266 2.78718175]
 [2.23230963 2.16516351 2.25786496 2.12338816 3.61410579 2.62462062]]","[[nan nan nan nan nan nan]
 [nan nan nan nan nan nan]]","[[nan nan nan nan nan nan]
 [nan nan nan nan nan nan]]"
-0.0003435639622100619,"[[ 2. 13.  5. 10. 12.  8.]
 [ 7.  6. 11.  9.  7. 10.]]","{'0+0': 0.44782622370693165, '0+1': 0.19021797559350562, '0+2': nan, '0+3': 0.26598849617136544, '0+4': 0.1858004531800677, '0+5': 0.23334519660696604, '1+0': 0.13982899171345353, '1+1': nan, '1+2': 0.4321650493931818, '1+3': 0.3303001129493723, '1+4': 0.538060821056785, '1+5': 0.2693480422042104}","{'0+0': 0.44782622370693165, '0+1': 0.22796700124232214, '0+2': nan, '0+3': 0.1759851469381576, '0+4': 0.09256252246637955, '0+5': 0.3213480058686283, '1+0': 0.13982899171345353, '1+1': nan, '1+2': 0.2423509490595736, '1+3': 0.26795016997911514, '1+4': 0.538060821056785, '1+5': 0.17377408556938695}","{'0+0': [0.44782622370693165], '0+1': [0.22796700124232214, 0.34268692553819474, 0], '0+2': [], '0+3': [0.08429239431271879, 0.2600419540047592, 0.09192833987155596, 0.43273666646727926, 0.7269316223718795, 0], '0+4': [0.1851250449327591, 0, 0.626399488189829, 0, 0, 0.30327818595781797], '0+5': [0.3213480058686283, 0, 0.16493622688299564, 0.3940473659051745, 0, 0.3688624978195298, 0.3940473659051745, 0.3213480058686283, 0.3688624978195298, 0], '1+0': [0.13982899171345353], '1+1': [], '1+2': [0.05278778913044391, 0.5041531803073211, 1, 0.09649203307931006, 0, 0.7087517695385968, 0.05278778913044391, 0.09649203307931006, 0.2423509490595736, 1, 1], '1+3': [0.18395354562706914, 0.30773757732967816, 0.22816276262855206, 0.6013465662121897], '1+4': [0.4388494499284995, 0.6372721921850704], '1+5': [0.03006586286692703, 0.7762398503752472, 0.010581063163603743, 0, 0.8814337477808062, 0.2007799492866394, 0.7762398503752472, 0.06434469266689816, 0.17377408556938695, 0.06434469266689816, 0.5453501403685824, 0.2007799492866394, 0.4401093448379798, 0.010581063163603743, 0.5715589824447072, 0, 0.17377408556938695, 0, 0.19765544145744401]}","{'0+0': (0.0, 0.0, 2.044375826646333), '0+1': (13.215068546249109, 0.0, 4.579389610411927), '0+2': (nan, nan, nan), '0+3': (0.9607574154550279, 0.0, 2.306350668786872), '0+4': (8.966578878331878, 0.0, 3.8206329763552858), '0+5': (2.8623758524037557, 0.6492177211111008, 4.185161949965432), '1+0': (0.3646577095129102, 0.0, 1.654636198966902), '1+1': (nan, nan, nan), '1+2': (6.673729073460136, 0.3995765600541085, 3.1099526176161976), '1+3': (0.0, 0.0, 3.696203182552737), '1+4': (0.0, 0.0, 2.9835113825241475), '1+5': (1.9540089683289652, 0.56099481896548, 2.0098756138656655)}","[[0.         0.23076923 0.2        0.3        0.41666667 0.125     ]
 [0.         0.16666667 0.27272727 0.22222222 0.         0.1       ]]","[[ 0.         -0.0282513   0.01806418 -0.01034977  0.01225953 -0.00146126]
 [-0.01728252  0.00751051  0.03409548  0.00065133 -0.00554855 -0.00486236]]","[[1.79462552 2.05683954 2.48614037 2.56782914 1.44284614 2.29972002]
 [2.8950763  2.05934665 2.7367186  1.96238325 3.15170001 2.46917135]]","[[3.70729582 2.64485421        nan 3.18139719 3.25955081 2.70042068]
 [2.19535049        nan 2.99912569 3.36200799 2.89283274 3.51555752]]","[[2.04437583 4.57938961        nan 2.30635067 3.82063298 4.18516195]
 [1.6546362         nan 3.10995262 3.69620318 2.98351138 2.00987561]]"
-0.01160246961513488,"[[ 4. 13.  5.  7. 12.  6.]
 [12.  9.  9.  6.  7. 10.]]","{'0+0': 0.44782622370693165, '0+1': 0.24937642881543431, '0+2': 0.20738115722994035, '0+3': 0.28357314491413665, '0+4': 0.24025457888986548, '0+5': 0.2777703072011979, '1+0': 0.13982899171345353, '1+1': nan, '1+2': 0.4533606032060877, '1+3': 0.34921939295742244, '1+4': 0.6745730833983216, '1+5': 0.2714869585615967}","{'0+0': 0.44782622370693165, '0+1': 0.34268692553819474, '0+2': 0.20738115722994035, '0+3': 0.2600419540047592, '0+4': 0.1851250449327591, '0+5': 0.3213480058686283, '1+0': 0.13982899171345353, '1+1': nan, '1+2': 0.28619793862876164, '1+3': 0.30773757732967816, '1+4': 0.634891294809456, '1+5': 0.18571476351341548}","{'0+0': [0.44782622370693165], '0+1': [0.5445580959400371, 0, 0.3634397562977786, 0.07466580940093984, 0, 0.44079194951906453, 0.22796700124232214, 0.34268692553819474, 0, 0, 0.44079194951906453, 0.07466580940093984, 0.47044369529652286, 0, 0.3513904454697036, 0.3634397562977786, 0.5445580959400371], '0+2': [0.015480748759361895, 0.3992815657005188], '0+3': [0.08429239431271879, 0.2600419540047592, 0.08429239431271879, 0.2600419540047592, 0.09192833987155596, 0.43273666646727926, 0.7269316223718795, 0.43273666646727926, 0.41554660861646453, 0.09192833987155596, 0, 0.7269316223718795, 0.08429239431271879, 0.43273666646727926, 0.5634334724214911, 0.2600419540047592, 0.010685622137647732, 0.09192833987155596, 0.08429239431271879, 0.5534695815597748, 0, 0.48752383550571987, 0.3358938435459117, 0.1856065383339018, 0.2600419540047592, 0.41554660861646453], '0+4': [0.1851250449327591, 0, 0.626399488189829, 0.626399488189829, 0.626399488189829, 0, 0.1851250449327591, 0, 0, 0.30327818595781797, 0.28457557304588244, 0.35478309386641294, 0, 0.09849641264780767, 0.7073385692546579, 0.08589088564830547, 0, 0.30327818595781797, 0, 0, 0.512883315946856, 0.3210056201144998, 0.00689532775098986, 0.5382361687307184], '0+5': [0.3213480058686283, 0.3213480058686283, 0, 0.16493622688299564, 0.3940473659051745, 0, 0.3688624978195298, 0.3213480058686283, 0, 0.16493622688299564, 0.3940473659051745, 0.3688624978195298, 0, 0.3940473659051745, 0.3688624978195298, 0, 0.24476449473668666, 0.9787490884422312, 0.574558997350852, 0.3688624978195298, 0.344398123019829, 0, 0.2800992162765419, 0, 0.6513543397237802, 0.3940473659051745, 0.08031810861172989], '1+0': [0.13982899171345353, 0.13982899171345353], '1+1': [], '1+2': [0.05278778913044391, 0.5041531803073211, 1, 0.05278778913044391, 0.09649203307931006, 0.7087517695385968, 0.05278778913044391, 0.2423509490595736, 1, 1, 0.17883225267706332, 0.5470341987461469, 0.05278778913044391, 0.9358504624702446, 0.2418151573111757, 0.3300449281979497, 0.7087517695385968, 1, 1, 0, 0.09649203307931006, 1, 0, 0.5470341987461469, 0.2423509490595736, 1, 0.45436081354264984, 0.2418151573111757, 0.05278778913044391, 0.17883225267706332, 0.9358504624702446, 0.05278778913044391], '1+3': [0.18395354562706914, 0.30773757732967816, 0.18395354562706914, 0.30773757732967816, 0.22816276262855206, 0.6013465662121897, 0.6013465662121897, 0.6018190689132665, 0.22816276262855206, 0.18395354562706914, 0.30773757732967816, 0.7958383231251345, 0.008102689856364975], '1+4': [0.4388494499284995, 0.6372721921850704, 0.6325103974338417, 0.9896602940458746], '1+5': [0.7762398503752472, 0.7762398503752472, 0.03006586286692703, 0.7762398503752472, 0.03006586286692703, 0.7762398503752472, 0.010581063163603743, 0, 0.8814337477808062, 0.2007799492866394, 0.06434469266689816, 0.17377408556938695, 0.5715589824447072, 0, 0.2007799492866394, 0.8814337477808062, 0.17377408556938695, 0.25677513857600287, 0.5715589824447072, 0.010581063163603743, 0, 0, 0.06434469266689816, 0.06434469266689816, 0.5453501403685824, 0.2007799492866394, 0.4401093448379798, 0.010581063163603743, 0.17377408556938695, 0, 0.19765544145744401, 0, 0.6250913133535455, 0, 0.25677513857600287, 0, 0.19765544145744401, 0.17377408556938695, 0.5453501403685824, 0.4401093448379798, 0.06434469266689816, 0.010581063163603743, 0.2007799492866394, 0.5715589824447072]}","{'0+0': (0.09042363106100766, 0.0, 2.044375826646333), '0+1': (6.539063036044977, 0.17989889500534334, 2.637401661837657), '0+2': (0.0, 0.0, 1.5397691978746484), '0+3': (4.192930737315598, 0.6651026335742067, 2.1651621373636845), '0+4': (23.969453509228284, 0.22336784077362848, 3.9303503313389485), '0+5': (2.381416992935142, 0.4794386859806398, 3.8320327712232682), '1+0': (5.950483066445151, 0.0, 1.654636198966902), '1+1': (nan, nan, nan), '1+2': (12.89483126272225, 0.6685205150471947, 3.1649930415748795), '1+3': (2.695748404286472, 0.048714118773026116, 3.6291207124125893), '1+4': (4.318063003404088, 0.7612261158762568, 3.416209503874176), '1+5': (2.008080522494279, 0.7531059091132396, 2.1406570861850325)}","[[0.         0.23076923 0.2        0.42857143 0.41666667 0.16666667]
 [0.         0.11111111 0.33333333 0.33333333 0.         0.1       ]]","[[-0.02094861 -0.01311664 -0.00353244 -0.00781567 -0.00616999 -0.04990123]
 [ 0.00401777  0.0790742  -0.0337315  -0.00897222 -0.06045841 -0.02073232]]","[[2.93124925 1.94066492 2.59310819 2.17219169 1.38097807 2.29822018]
 [2.78932616 2.79432076 2.27763401 1.78568208 3.31463113 2.23061426]]","[[3.70729582 3.4580219  3.3242277  3.35313502 3.22355159 2.71426436]
 [2.19535049        nan 2.91029315 3.06251938 2.66467422 3.44981491]]","[[2.04437583 2.63740166 1.5397692  2.16516214 3.93035033 3.83203277]
 [1.6546362         nan 3.16499304 3.62912071 3.4162095  2.14065709]]"
-0.03682303462092912,"[[ 2. 15.  5.  7. 15.  7.]
 [ 7.  9.  9.  8.  5. 11.]]","{'0+0': 0.44782622370693165, '0+1': 0.22695178348861111, '0+2': 0.2731875762438403, '0+3': 0.28484281434274367, '0+4': 0.23149835098403587, '0+5': 0.29379834172376634, '1+0': 0.42655266114230234, '1+1': 0.18201619424577734, '1+2': 0.4270842520096736, '1+3': 0.31993892468182816, '1+4': 0.4961485071881715, '1+5': 0.27201775201800615}","{'0+0': 0.44782622370693165, '0+1': 0.1403869791456706, '0+2': 0.3992815657005188, '0+3': 0.2600419540047592, '0+4': 0.1851250449327591, '0+5': 0.3213480058686283, '1+0': 0.13982899171345353, '1+1': 0.15502124448926227, '1+2': 0.28619793862876164, '1+3': 0.22816276262855206, '1+4': 0.5302981275712196, '1+5': 0.19765544145744401}","{'0+0': [0.44782622370693165], '0+1': [0.5445580959400371, 0, 0.3634397562977786, 0.07466580940093984, 0, 0.07466580940093984, 0.07466580940093984, 0, 0.3634397562977786, 0.07466580940093984, 0.5445580959400371, 0, 0.44079194951906453, 0, 0.44079194951906453, 0, 0.44079194951906453, 0.22796700124232214, 0.34268692553819474, 0, 0.47044369529652286, 0, 0.3513904454697036, 0.3634397562977786, 0.5445580959400371, 0, 0.02799324290742422, 0, 0.07466580940093984, 0.07466580940093984, 0.3513904454697036, 0.679003579842881, 0.5445580959400371, 0, 0.44079194951906453, 0.5445580959400371, 0, 0.3634397562977786, 0, 0.20610814889040135, 0.48727926249131526, 0], '0+2': [0.015480748759361895, 0.3992815657005188, 0.40480041427164026], '0+3': [0.08429239431271879, 0.2600419540047592, 0.08429239431271879, 0.2600419540047592, 0.08429239431271879, 0.2600419540047592, 0.09192833987155596, 0.43273666646727926, 0.7269316223718795, 0.43273666646727926, 0.41554660861646453, 0.09192833987155596, 0.5534695815597748, 0.43273666646727926, 0.41554660861646453, 0.09192833987155596, 0.5534695815597748, 0, 0.7269316223718795, 0.08429239431271879, 0.43273666646727926, 0.5634334724214911, 0.2600419540047592, 0.010685622137647732, 0.09192833987155596, 0.08429239431271879, 0, 0.48752383550571987, 0.3358938435459117, 0.1856065383339018, 0.2600419540047592, 0.41554660861646453, 0.7269316223718795, 0.1856065383339018, 0.2600419540047592, 0.3358938435459117, 0.07199513634328497, 0, 0.6571366829359429, 0.08429239431271879, 0.43273666646727926, 0.06076362854364792, 0.5634334724214911, 0.08429239431271879, 0.5148637374941888, 0.0723517876559506, 0.41554660861646453, 0.2600419540047592, 0.48752383550571987, 0.010685622137647732, 0.09192833987155596], '0+4': [0.1851250449327591, 0, 0.626399488189829, 0.626399488189829, 0.626399488189829, 0, 0.1851250449327591, 0, 0.30327818595781797, 0.35478309386641294, 0, 0.09849641264780767, 0.7073385692546579, 0.08589088564830547, 0.30327818595781797, 0, 0.512883315946856, 0, 0, 0.7073385692546579, 0.30327818595781797, 0.09849641264780767, 0, 0.35478309386641294, 0.08589088564830547, 0.626399488189829, 0, 0.28457557304588244, 0, 0, 0.3210056201144998, 0.00689532775098986, 0.5382361687307184, 0.35478309386641294, 0.09849641264780767, 0, 0, 0.00689532775098986, 0, 0, 0.512883315946856, 0.5382361687307184, 0.08589088564830547, 0.4065030557971123, 0.34658394793617925, 0.30327818595781797, 0.28457557304588244], '0+5': [0.3213480058686283, 0.3213480058686283, 0.3213480058686283, 0, 0.16493622688299564, 0.3940473659051745, 0, 0.3688624978195298, 0.3213480058686283, 0, 0.16493622688299564, 0.3940473659051745, 0.3688624978195298, 0, 0.24476449473668666, 0.9787490884422312, 0.574558997350852, 0.3688624978195298, 0.574558997350852, 0.3940473659051745, 0, 0.24476449473668666, 0.3940473659051745, 0.3688624978195298, 0, 0.3688624978195298, 0.344398123019829, 0, 0.2800992162765419, 0, 0.6513543397237802, 0.3940473659051745, 0.08031810861172989, 0, 0.2800992162765419, 0.9787490884422312, 0.24476449473668666, 0.36603756382816105, 0.40881356665759727, 0, 0.08031810861172989, 0.574558997350852, 0, 0.5594848879874965, 0.3940473659051745, 0, 0.08091046418945774, 0.8529308227225609, 0.32320127733541193, 0.10839166691268354, 0.344398123019829, 0.22772177802676816, 0.3688624978195298, 0.26844087714745674], '1+0': [0.13982899171345353, 0.13982899171345353, 1], '1+1': [0, 0.4591099666434958, 0.15502124448926227, 0, 0.013976491053872886, 0.37341053023416154, 0.27259512729964863], '1+2': [0.9358504624702446, 0.9358504624702446, 0.9358504624702446, 0.9358504624702446, 0.05278778913044391, 0.5041531803073211, 1, 0.05278778913044391, 0.5470341987461469, 0.5470341987461469, 0.5470341987461469, 0.5470341987461469, 0.05278778913044391, 0.09649203307931006, 0.7087517695385968, 0.05278778913044391, 0.2423509490595736, 1, 1, 0.17883225267706332, 0.05278778913044391, 0.2418151573111757, 0.3300449281979497, 0.7087517695385968, 1, 1, 0, 0.2418151573111757, 0.05278778913044391, 0.17883225267706332, 1, 0.3300449281979497, 0, 0.09649203307931006, 1, 0, 0.2423509490595736, 1, 0.45436081354264984, 0.2418151573111757, 0.05278778913044391, 0.17883225267706332, 0.05278778913044391, 0.17883225267706332, 0.45436081354264984, 1, 0.4171476394252248, 0.05278778913044391, 0.05278778913044391, 0.4810731218113573, 0.2418151573111757, 0], '1+3': [0.18395354562706914, 0.30773757732967816, 0.18395354562706914, 0.30773757732967816, 0.22816276262855206, 0.6013465662121897, 0.6013465662121897, 0.6018190689132665, 0.22816276262855206, 0.7958383231251345, 0.008102689856364975, 0.008102689856364975, 0.6018190689132665, 0.22816276262855206, 0.10675743909530098, 0.7958383231251345, 0.18395354562706914, 0.18395354562706914, 0.30773757732967816, 0.22816276262855206, 0.10675743909530098, 0.30773757732967816, 0.6018190689132665, 0.008102689856364975, 0.6013465662121897, 0], '1+4': [0.4388494499284995, 0.6372721921850704, 0.6325103974338417, 0.9896602940458746, 0.32585993783321654, 0.23859294799667033, 0, 0.042419540595777516, 0.6325103974338417, 0.9896602940458746, 0.5302981275712196], '1+5': [0.7762398503752472, 0.7762398503752472, 0.7762398503752472, 0.03006586286692703, 0.7762398503752472, 0.03006586286692703, 0.7762398503752472, 0.7762398503752472, 0.03006586286692703, 0.010581063163603743, 0, 0.8814337477808062, 0.2007799492866394, 0.06434469266689816, 0.17377408556938695, 0.5715589824447072, 0, 0.2007799492866394, 0.8814337477808062, 0.17377408556938695, 0.25677513857600287, 0.5715589824447072, 0.010581063163603743, 0, 0, 0.06434469266689816, 0.25677513857600287, 0.27825692641247246, 0, 0.5829152397885944, 0.5715589824447072, 0.2007799492866394, 0.17377408556938695, 0.010581063163603743, 0, 0.8814337477808062, 0.06434469266689816, 0, 0.06434469266689816, 0.5453501403685824, 0.2007799492866394, 0.4401093448379798, 0.010581063163603743, 0.17377408556938695, 0, 0.19765544145744401, 0, 0.6250913133535455, 0, 0.25677513857600287, 0, 0.19765544145744401, 0.17377408556938695, 0.5453501403685824, 0.4401093448379798, 0.06434469266689816, 0.010581063163603743, 0.2007799492866394, 0.5715589824447072, 0.5738058691152192, 0.25677513857600287, 0.5453501403685824, 0.05284233619189238, 0.4837341987691341, 0.17377408556938695, 0.06176710715788203, 0, 0.19765544145744401, 0, 0.5715589824447072, 0.15970080495294134, 0.27825692641247246, 0, 0.5829152397885944, 0.06434469266689816, 0, 0, 0.6250913133535455, 0.2007799492866394, 0.010581063163603743, 0.553609822322906, 0, 0.6365387398798725]}","{'0+0': (0.0, 0.0, 2.044375826646333), '0+1': (5.053851067998372, 0.6096179194224572, 2.295633979596951), '0+2': (7.018753341351982, 0.0, 2.4131528623369203), '0+3': (2.6700534003374616, 0.5118725190741781, 2.2090987508763567), '0+4': (23.52519812870535, 0.474191109533898, 4.038283279408086), '0+5': (3.5193495710242955, 0.5044970870837359, 3.8686485007905724), '1+0': (2.320698507271894, 0.0, 1.4364241326446014), '1+1': (0.1479772809383639, 0.0195934914887484, 2.8107280072888594), '1+2': (12.042906592479321, 0.6724583387785893, 3.1647460259019287), '1+3': (2.0191183911113435, 0.1444052698481115, 3.728687466916064), '1+4': (0.6881453269238115, 0.18010553105838933, 2.7795253496575145), '1+5': (1.5033781002814812, 0.5471225209684933, 2.1853094880894828)}","[[0.         0.2        0.2        0.42857143 0.33333333 0.14285714]
 [0.         0.11111111 0.33333333 0.25       0.         0.09090909]]","[[ 0.03219009 -0.06278721  0.04621912 -0.02094151 -0.02786208  0.00906356]
 [-0.01910449  0.02949467 -0.07405959 -0.05918271 -0.10601184 -0.02364518]]","[[3.3410612  1.9667811  2.83208092 1.9746551  1.50963806 2.46743286]
 [3.42876972 2.6586265  1.76610992 1.95686919 3.92878906 2.56352687]]","[[3.70729582 3.51197789 2.54948513 3.350468   3.12325859 2.69962298]
 [2.55901575 3.12173376 2.96643565 2.99300077 2.88467721 3.4197679 ]]","[[2.04437583 2.29563398 2.41315286 2.20909875 4.03828328 3.8686485 ]
 [1.43642413 2.81072801 3.16474603 3.72868747 2.77952535 2.18530949]]"
