emotion,agent_counts,avg_falseness,median_falseness,dist_falseness,beliefs,bot_percentage,Agent_emotion_dist,Agent_belief_dist,Post_emotion_dist,Post_belief_dist
0.0,"[[ 7.  9.  3.  7.  7. 10.]
 [10.  8. 11. 13.  7.  8.]]","{'0+0': nan, '0+1': nan, '0+2': nan, '0+3': nan, '0+4': nan, '0+5': nan, '1+0': nan, '1+1': nan, '1+2': nan, '1+3': nan, '1+4': nan, '1+5': nan}","{'0+0': nan, '0+1': nan, '0+2': nan, '0+3': nan, '0+4': nan, '0+5': nan, '1+0': nan, '1+1': nan, '1+2': nan, '1+3': nan, '1+4': nan, '1+5': nan}","{'0+0': [], '0+1': [], '0+2': [], '0+3': [], '0+4': [], '0+5': [], '1+0': [], '1+1': [], '1+2': [], '1+3': [], '1+4': [], '1+5': []}","{'0+0': (nan, nan, nan), '0+1': (nan, nan, nan), '0+2': (nan, nan, nan), '0+3': (nan, nan, nan), '0+4': (nan, nan, nan), '0+5': (nan, nan, nan), '1+0': (nan, nan, nan), '1+1': (nan, nan, nan), '1+2': (nan, nan, nan), '1+3': (nan, nan, nan), '1+4': (nan, nan, nan), '1+5': (nan, nan, nan)}","[[0.14285714 0.22222222 0.         0.28571429 0.42857143 0.1       ]
 [0.2        0.25       0.18181818 0.23076923 0.28571429 0.        ]]","[[0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]]","[[2.09135483 1.92632793 2.51102935 2.36396298 1.25163668 1.81554593]
 [2.04749088 2.67109075 1.99228898 2.81360171 1.54816113 2.48766194]]","[[nan nan nan nan nan nan]
 [nan nan nan nan nan nan]]","[[nan nan nan nan nan nan]
 [nan nan nan nan nan nan]]"
0.005727762739033176,"[[12. 10.  4.  7.  8.  9.]
 [11.  6.  8.  9. 10.  6.]]","{'0+0': 0.355149609458023, '0+1': 0.26516269349685023, '0+2': nan, '0+3': 0.4256963111306602, '0+4': 0.1807326028847098, '0+5': 0.43950036569142215, '1+0': 0.49444287930302133, '1+1': 0.02135036861100735, '1+2': 0.5555982043959083, '1+3': 0.3097275195865705, '1+4': 0.46886181524489023, '1+5': 0.339920666274201}","{'0+0': 0.355149609458023, '0+1': 0.3252992935748015, '0+2': nan, '0+3': 0.5463597494703156, '0+4': 0.1807326028847098, '0+5': 0.5947953589717326, '1+0': 0.49444287930302133, '1+1': 0.02135036861100735, '1+2': 0.5555982043959083, '1+3': 0.2897316531347437, '1+4': 0.46886181524489023, '1+5': 0.38722143267391906}","{'0+0': [0.355149609458023], '0+1': [0, 0.3252992935748015, 0.013117084856230588, 0.6307406522503779, 0.3566564368028413], '0+2': [], '0+3': [0.6610196091655395, 0.6977949021028984, 0, 0.22330729491454734, 0.5463597494703156], '0+4': [0.22733402790702184, 0.13413117786239775], '0+5': [0.6138474211305456, 0.17248565459740117, 0.056641779551667604, 0.955217231013689, 0.8243112696254217, 0.21268649709934367, 0, 0, 0.7037737965491372, 0.5947953589717326, 0.7007450140667049], '1+0': [0, 0.9888857586060427], '1+1': [0.004094273954789285, 0.038606463267225416], '1+2': [0.5704247943445631, 0.5407716144472536], '1+3': [0, 0.2897316531347437, 0.2897316531347437, 0, 0.4667318410538516, 0.2897316531347437, 0, 0.6639575589383202, 0.49994804105417784, 0.5996054935636674, 0, 0.5069492745745712, 0.5128216784400446, 0.2897316531347437, 0.057475865137572024, 0.279351917802733, 0.35522182066806757, 0, 0.8038286348246859, 0.2897316531347437], '1+4': [0.7509455378988036, 0.18677809259097689], '1+5': [0, 0.36940073341933855, 0.5539491999392724, 0.5007320413255991, 0.18205072763056113, 0.25899779585507243, 0.005265321111572047, 0.5056847599397698, 0.6180839515923243, 0.4050421319284996]}","{'0+0': (0.16028816996949347, 0.0, 1.219256023388539), '0+1': (11.495810970624477, 0.0, 1.776146640961444), '0+2': (nan, nan, nan), '0+3': (0.18740995391913257, 0.0, 3.6673264462850774), '0+4': (0.0, 0.0, 3.06744782786489), '0+5': (0.003937384950030012, 0.0, 1.2318056222170701), '1+0': (4.102209687700927, 0.0, 1.6074595646300924), '1+1': (1.5906047406043176, 0.2486644872596223, 2.653997864957797), '1+2': (0.0, 0.0, 2.557901284617), '1+3': (0.19379480126021129, 0.19379480126021129, 4.3500390080939475), '1+4': (20.83443315334648, 0.0, 4.53608134342576), '1+5': (1.1984596444075475, 0.0, 2.8192602286263613)}","[[0.08333333 0.2        0.         0.28571429 0.375      0.11111111]
 [0.18181818 0.33333333 0.25       0.33333333 0.2        0.        ]]","[[ 0.03010258  0.02582936  0.02096184  0.01132755  0.00442806  0.00186832]
 [-0.02717339 -0.04098128 -0.00395767  0.          0.00766575  0.02051927]]","[[2.36769372 1.45434453 2.7575973  2.45977818 1.78157053 2.13005959]
 [2.48296    2.23212051 1.89289736 2.15785195 2.34431826 2.07955923]]","[[2.98923822 3.94612878        nan 2.46362148 1.40881815 3.20428693]
 [2.4738818  4.1933252  3.72782679 3.15014873 2.73224998 3.20869556]]","[[1.21925602 1.77614664        nan 3.66732645 3.06744783 1.23180562]
 [1.60745956 2.65399786 2.55790128 4.35003901 4.53608134 2.81926023]]"
-0.009389613078521711,"[[12. 11.  8.  5. 10.  5.]
 [11.  7.  7.  7. 12.  5.]]","{'0+0': 0.42687892670801675, '0+1': 0.29418018485131686, '0+2': 0.5294559167224466, '0+3': 0.36029288249715824, '0+4': 0.16519879454393913, '0+5': 0.498044420814995, '1+0': 0.49444287930302133, '1+1': 0.16107156876520262, '1+2': 0.4037983156743295, '1+3': 0.3271404091789767, '1+4': 0.36332000326087494, '1+5': 0.35132777687133987}","{'0+0': 0.3806441964109947, '0+1': 0.3252992935748015, '0+2': 0.36455091208635315, '0+3': 0.4006910968985006, '0+4': 0.13413117786239775, '0+5': 0.6138474211305456, '1+0': 0.49444287930302133, '1+1': 0.02172161064083114, '1+2': 0.4667863846762216, '1+3': 0.2897316531347437, '1+4': 0.35586498847144493, '1+5': 0.36940073341933855}","{'0+0': [0.355149609458023, 0.40613878336396636, 0.355149609458023, 0.5910777045520548], '0+1': [0.06785506154699503, 0, 0.3252992935748015, 0.013117084856230588, 0.6307406522503779, 0.3566564368028413, 0.013117084856230588, 0.6307406522503779, 0.41121181514475996, 0, 0.693648591406861, 0.3252992935748015, 0.3566564368028413], '0+2': [0.8148038535960926, 0.1368695885790132, 1, 0.9035275415449684, 0.24326993425883944, 0.34843028803998227, 0.9428759116790641, 0.1831295062979053, 0.37783383317719443, 0.27484927154440497, 0.7766132809563815, 0.3512679909955119], '0+3': [0.6610196091655395, 0.5463597494703156, 0.5463597494703156, 0.6977949021028984, 0, 0.22330729491454734, 0.40481287625562934, 0, 0.25956913427644684, 0.22330729491454734, 0.4006910968985006], '0+4': [0.22733402790702184, 0.13413117786239775, 0.13413117786239775], '0+5': [0.6138474211305456, 0.6138474211305456, 0, 0, 0.17248565459740117, 0.056641779551667604, 0.056641779551667604, 0.17248565459740117, 0.955217231013689, 0.8243112696254217, 0.21268649709934367, 0, 0.7037737965491372, 0.5947953589717326, 0.7007450140667049, 0.46493971903532855, 0.7005957901427318, 0.056641779551667604, 0.7007450140667049, 0.12477795462163754, 0.17248565459740117, 0.8243112696254217, 0.21268649709934367, 0.7037737965491372, 1, 0, 1, 0.955217231013689, 0.7569861193023812, 0.863467727249774, 0.726437830427227, 0.9968762049121378], '1+0': [0, 0.9888857586060427], '1+1': [0.004094273954789285, 0.038606463267225416, 0, 0, 0.038606463267225416, 0.02172161064083114, 0, 0.34661530775675253, 1], '1+2': [0.6963310015267543, 0.4667863846762216, 0.5704247943445631, 0.5407716144472536, 0.6329558116948034, 0.2601153673291246, 0.744564062839036, 0.1495514560438228, 0.021322358334684488, 0.3273388172495063, 0.03554301071280713, 0.33688703989148505, 0.4667863846762216], '1+3': [0, 0.2897316531347437, 0.4667318410538516, 0.279351917802733, 0.4667318410538516, 0.2897316531347437, 0.279351917802733, 0.2897316531347437, 0.6639575589383202, 0.49994804105417784, 0, 0.5069492745745712, 0.057475865137572024, 0.35522182066806757, 0.8038286348246859, 0.2897316531347437, 0.5069492745745712, 0.6639575589383202, 0.49994804105417784, 0.35522182066806757, 0, 0.057475865137572024, 0.8038286348246859, 0.2897316531347437, 0, 0, 0.2897316531347437, 0, 0.2897316531347437, 1, 0.2897316531347437, 0, 0.2897316531347437, 0, 0.2897316531347437, 0, 0, 0.5996054935636674, 0.5128216784400446, 0, 0.2897316531347437, 0.2897316531347437, 0.22133513596865667, 0.4667318410538516, 0.49994804105417784, 0.057475865137572024, 1, 0.35522182066806757, 0.5869135734113748, 0.5128216784400446, 0, 0.279351917802733, 0.46407478953740516, 0.2897316531347437, 0, 0.8038286348246859, 0, 0.35522182066806757, 0.4667318410538516, 0.4445667335968132, 0.09230720680199173, 0, 0, 0.5069492745745712, 0.29365599124581554, 0.4667318410538516, 0.5069492745745712, 0.057475865137572024, 0.38347822875490356, 0.49994804105417784, 0.8071695558054939, 0.279351917802733], '1+4': [0.02055688334424277, 0.7012797166528005, 0.6771973219490054, 0.6656981378664908, 0.35586498847144493, 0.4236404005571493, 0, 0, 0.8032194360759912, 0.25945835005631185, 0.05715149674886655, 0, 0, 0.6908911354099736, 0.7379455089433664, 0.7509455378988036, 0.18677809259097689, 0.8032194360759912, 0, 0.6908911354099736, 0.25945835005631185, 0, 0.7012797166528005, 0, 0.02055688334424277, 0.6771973219490054, 0.0920481639604378, 0.35586498847144493, 0.7509455378988036, 0.517288901573449, 0.7379455089433664, 0.4746271765932535, 0.18677809259097689, 0.05715149674886655, 0, 0.4236404005571493], '1+5': [0.4213591977132328, 0, 0.36940073341933855, 0.5539491999392724, 0.5007320413255991, 0.18205072763056113, 0.25899779585507243, 0.005265321111572047, 0.5056847599397698, 0.6180839515923243, 0.4050421319284996, 0.005265321111572047, 0.503844514591696, 0.5539491999392724, 0.3684496858273031, 0.18205072763056113, 0.28048727185884537, 0.25928892269565673, 0.21959131254927272, 0.5056847599397698, 0.6837048130102068, 0.4668326629701178, 0.4050421319284996, 0.36940073341933855, 0.5007320413255991, 0.25899779585507243, 0, 0.496762163697704, 0.6401986262574335, 0, 0.191420460091058, 0.34147467107559937, 0.6180839515923243, 0.2733167858034115]}","{'0+0': (1.6951321678371556, 0.0, 1.5472221558548538), '0+1': (12.17709136840324, 0.0, 1.6155355793067252), '0+2': (0.0, 0.0, 3.2733287757353047), '0+3': (0.2452091682365127, 5.4564677302426066e-05, 3.3388031777503087), '0+4': (13.727632737317622, 0.006982913980882628, 3.7083515030501712), '0+5': (0.10590916869686129, 0.10590916869686129, 1.4275047575516346), '1+0': (13.517593653472584, 0.0, 1.6074595646300924), '1+1': (14.622677895887556, 0.343148107345385, 3.637778054041117), '1+2': (1.352272146858166, 0.35477476392918356, 2.2239022328348343), '1+3': (1.7207469947704488, 0.2882593517791911, 4.436014276041057), '1+4': (3.056495161279605, 0.17779505553611152, 2.072542451858864), '1+5': (0.445718026888121, 0.0, 2.486062512979649)}","[[0.08333333 0.18181818 0.         0.4        0.3        0.2       ]
 [0.18181818 0.28571429 0.28571429 0.42857143 0.16666667 0.        ]]","[[-0.04136549  0.00071458 -0.06377552  0.03306073  0.00762391  0.02760742]
 [ 0.02084382 -0.07902667  0.01053645  0.01066365 -0.00834019  0.02871339]]","[[1.88774919 1.86857453 3.33756558 1.71966693 2.01923836 1.45428597]
 [2.40357569 2.26010124 1.53677542 1.43131947 2.15189291 3.8848357 ]]","[[2.53215635 3.8616966  3.38296699 2.75741688 1.47386033 3.0819925 ]
 [2.4738818  3.65211755 2.87375126 3.08084566 2.70047577 3.09002634]]","[[1.54722216 1.61553558 3.27332878 3.33880318 3.7083515  1.42750476]
 [1.60745956 3.63777805 2.22390223 4.43601428 2.07254245 2.48606251]]"
-0.0065249420072611254,"[[10.  9.  8.  8. 11.  5.]
 [ 8.  9.  9.  5. 15.  3.]]","{'0+0': 0.42325254546732766, '0+1': 0.34643402671185397, '0+2': 0.5316173007522543, '0+3': 0.337329422649105, '0+4': 0.15743189037355376, '0+5': 0.4982845752630038, '1+0': 0.5151643638425225, '1+1': 0.2603400498816389, '1+2': 0.4052059553681146, '1+3': 0.34769310048048657, '1+4': 0.3659320827808217, '1+5': 0.3744250926842781}","{'0+0': 0.40613878336396636, '0+1': 0.3252992935748015, '0+2': 0.37783383317719443, '0+3': 0.33013011558747374, '0+4': 0.13413117786239775, '0+5': 0.6138474211305456, '1+0': 0.5566073329215249, '1+1': 0.05702283621568584, '1+2': 0.4667863846762216, '1+3': 0.2897316531347437, '1+4': 0.35586498847144493, '1+5': 0.38722143267391906}","{'0+0': [0.355149609458023, 0.40613878336396636, 0.355149609458023, 0.5910777045520548, 0.355149609458023, 0.5910777045520548, 0.40613878336396636, 0.355149609458023, 0.5328437179848033, 0.13393892604297308, 0.5910777045520548, 0.40613878336396636], '0+1': [0.06785506154699503, 0.06785506154699503, 0, 0.3252992935748015, 0.013117084856230588, 0.6307406522503779, 0.3566564368028413, 0.013117084856230588, 0.6307406522503779, 0.41121181514475996, 0, 0.693648591406861, 0.3252992935748015, 0.3566564368028413, 0.40111637044104353, 0.6307406522503779, 0.3566564368028413, 1, 0.30963956042761487, 1, 0.3252992935748015, 0.013117084856230588, 0.17077395344353838, 0.11049161094414492, 0.2030137691052662, 0.5286801716321711, 0.41121181514475996, 0, 0.693648591406861], '0+2': [0.8148038535960926, 0.1368695885790132, 1, 0.9035275415449684, 0.24326993425883944, 0.34843028803998227, 0.9428759116790641, 0.1831295062979053, 0.37783383317719443, 0.27484927154440497, 0.7766132809563815, 0.3512679909955119, 0.27484927154440497, 0.14566989073957604, 1, 0.3512679909955119, 0.37783383317719443, 0.45661161543309553, 0.9428759116790641, 0.7766132809563815, 0.46134807426439345, 0.1831295062979053, 0.9035275415449684], '0+3': [0.5463597494703156, 0.5463597494703156, 0.5463597494703156, 0.6610196091655395, 0.6977949021028984, 0, 0.22330729491454734, 0.40481287625562934, 0, 0.25956913427644684, 0.22330729491454734, 0.4006910968985006, 0, 0.25956913427644684, 0.22330729491454734, 0.40481287625562934], '0+4': [0.22733402790702184, 0.13413117786239775, 0.13413117786239775, 0.13413117786239775], '0+5': [0.6138474211305456, 0.6138474211305456, 0, 0, 0.6138474211305456, 0, 0.12477795462163754, 0.12477795462163754, 0.17248565459740117, 0.056641779551667604, 0.056641779551667604, 0.17248565459740117, 0.056641779551667604, 0.17248565459740117, 0.955217231013689, 0.8243112696254217, 0.21268649709934367, 0, 0.7037737965491372, 0.5947953589717326, 0.7007450140667049, 0.46493971903532855, 0.7005957901427318, 0.056641779551667604, 0.7007450140667049, 0.17248565459740117, 0.8243112696254217, 0.21268649709934367, 0.7037737965491372, 1, 0, 1, 0.955217231013689, 0.7569861193023812, 0.863467727249774, 0.726437830427227, 0.9968762049121378, 0.4598887362309234, 0.5938328759748942, 0.17248565459740117, 0.5173235352446057, 0.8243112696254217, 1, 0.9968762049121378, 0, 0.056641779551667604, 0, 0.726437830427227, 0.7037737965491372, 1, 0.3352482195396421, 0.863467727249774, 0.7007450140667049, 0.46493971903532855, 0.6234922415601475, 0.7569861193023812, 0.7005957901427318], '1+0': [0.5566073329215249, 0, 0.9888857586060427], '1+1': [0.004094273954789285, 0.11158129194600247, 0.6466692036744186, 0.038606463267225416, 0, 0, 0.038606463267225416, 0.02172161064083114, 0, 0.34661530775675253, 1, 0.34661530775675253, 1, 0.2723523634219009, 0, 0.3742676269060591, 0.038606463267225416, 0.07543920916414626, 0.02172161064083114, 0.18494477357863626, 0, 0, 0.7916369700625305, 0.9346822578540059], '1+2': [0.6963310015267543, 0.4667863846762216, 0.4667863846762216, 0.5704247943445631, 0.5407716144472536, 0.6329558116948034, 0.2601153673291246, 0.744564062839036, 0.1495514560438228, 0.021322358334684488, 0.3273388172495063, 0.03554301071280713, 0.33688703989148505, 0.4667863846762216, 0.33688703989148505, 0.5908641273709849, 0.4667863846762216, 0.1495514560438228, 0, 0.22686546147998116, 0.6673412893753796, 0.2601153673291246, 0.6845956983581875, 0.475888897658978, 0.3273388172495063, 0.6329558116948034], '1+3': [0.279351917802733, 0.279351917802733, 0.279351917802733, 0, 0.2897316531347437, 0.4667318410538516, 0.4667318410538516, 0.2897316531347437, 0.5069492745745712, 0.5069492745745712, 0.4667318410538516, 0.5069492745745712, 0.2897316531347437, 0.2897316531347437, 0.6639575589383202, 0.49994804105417784, 0, 0.057475865137572024, 0.35522182066806757, 0.8038286348246859, 0.2897316531347437, 0.6639575589383202, 0.49994804105417784, 0.35522182066806757, 0, 0.057475865137572024, 0.8038286348246859, 0, 0.2897316531347437, 0.279351917802733, 0.6639575589383202, 0.057475865137572024, 0.8038286348246859, 0, 0.279351917802733, 0.35522182066806757, 0.2897316531347437, 0, 0.49994804105417784, 0.2897316531347437, 0, 0, 0.2897316531347437, 0, 0.2897316531347437, 1, 0.2897316531347437, 0, 0.2897316531347437, 0, 0.2897316531347437, 0, 0, 0.2897316531347437, 0.22133513596865667, 0.35522182066806757, 0.5869135734113748, 0, 0.2897316531347437, 0, 0.4667318410538516, 0, 0, 0.2897316531347437, 0.35522182066806757, 0.5869135734113748, 0.4667318410538516, 1, 0, 0, 0.2897316531347437, 0.2897316531347437, 0.5996054935636674, 0.5128216784400446, 0.4667318410538516, 0.49994804105417784, 0.057475865137572024, 1, 0.5128216784400446, 0.46407478953740516, 0, 0.8038286348246859, 0.35522182066806757, 0.4445667335968132, 0.09230720680199173, 0, 0, 0.5069492745745712, 0.29365599124581554, 0.4667318410538516, 0.5069492745745712, 0.057475865137572024, 0.38347822875490356, 0.49994804105417784, 0.8071695558054939, 0.279351917802733, 0, 0.7844359825829275, 0.3496309530820249, 0.49994804105417784, 0, 0, 0.3088693670982865, 0.22133513596865667, 0.2897316531347437, 0, 0.09230720680199173, 0.279351917802733, 0.35522182066806757, 0.38347822875490356, 0, 0, 0.5069492745745712, 0.577493957292566, 1, 0.2897316531347437, 0.5069492745745712, 0.4758277399592462, 0.8071695558054939, 0.3765911477620246, 0.4667318410538516, 0.057475865137572024, 0.44687259307910837, 0.44044993697578316, 0.28500438458051147, 1, 0.2897316531347437, 0.4667318410538516, 0.4445667335968132, 0.2897316531347437, 0.8038286348246859, 0.49994804105417784, 0, 0.4667318410538516, 0.279351917802733, 0.5668005487480614, 0.879636833760266, 0.20918661141747893, 0.5069492745745712, 0.5069284078508508, 0.8790356022208068, 0.034568371494910655, 0.4703760385584349], '1+4': [0.02055688334424277, 0.7012797166528005, 0.6771973219490054, 0.6656981378664908, 0.35586498847144493, 0.4236404005571493, 0, 0, 0.8032194360759912, 0.25945835005631185, 0.05715149674886655, 0, 0, 0.6908911354099736, 0.7379455089433664, 0.6771973219490054, 0.02055688334424277, 0.4236404005571493, 0, 0.7379455089433664, 0.8032194360759912, 0.6908911354099736, 0.6656981378664908, 0, 0.7012797166528005, 0.25945835005631185, 0.35586498847144493, 0, 0.7509455378988036, 0.18677809259097689, 0.8032194360759912, 0, 0.6908911354099736, 0.25945835005631185, 0, 0.7012797166528005, 0, 0.02055688334424277, 0.6771973219490054, 0.0920481639604378, 0.35586498847144493, 0.7509455378988036, 0.517288901573449, 0.7379455089433664, 0.4746271765932535, 0.18677809259097689, 0.05715149674886655, 0, 0.4236404005571493, 0.7012797166528005, 0.05715149674886655, 0.4236404005571493, 0.6771973219490054, 0.35586498847144493, 0.25945835005631185, 0.7509455378988036, 0, 0, 0.5431288510736106, 0.7379455089433664, 0.4746271765932535, 0.18677809259097689, 0, 0.02055688334424277, 0, 0.6908911354099736, 0.517288901573449, 0.8032194360759912, 0, 0], '1+5': [0.4213591977132328, 0.4213591977132328, 0, 0.36940073341933855, 0.5539491999392724, 0.5007320413255991, 0.18205072763056113, 0.25899779585507243, 0.005265321111572047, 0.5056847599397698, 0.6180839515923243, 0.4050421319284996, 0.005265321111572047, 0.503844514591696, 0.5539491999392724, 0.3684496858273031, 0.18205072763056113, 0.28048727185884537, 0.25928892269565673, 0.21959131254927272, 0.5056847599397698, 0.6837048130102068, 0.4668326629701178, 0.4050421319284996, 0.36940073341933855, 0.5007320413255991, 0.25899779585507243, 0, 0.496762163697704, 0.6401986262574335, 0, 0.191420460091058, 0.34147467107559937, 0.6180839515923243, 0.2733167858034115, 0.5539491999392724, 0.7766695154241026, 0.34147467107559937, 0.36207227230590455, 0, 0.25928892269565673, 0.5310942261707042, 0.4050421319284996, 0.36940073341933855, 0.4668326629701178, 0.500133708728475, 0.5056847599397698, 0.25899779585507243, 0.8161953965792619, 0.45018560985445155, 0, 0.3684496858273031, 0.191420460091058, 0.4392637971046214, 0.6401986262574335, 0, 0.2733167858034115, 0.503844514591696, 0.5007320413255991, 0.005265321111572047, 1, 0.18205072763056113, 0.6837048130102068, 0.122608862042279, 0.21959131254927272, 0.6180839515923243]}","{'0+0': (2.0136815461031543, 0.9052964561880733, 1.618691367522031), '0+1': (11.183435390940835, 0.0, 1.5101963265136102), '0+2': (0.0, 0.0, 2.7446480475273587), '0+3': (1.7441910494029842, 0.029145708813381868, 3.159169575917393), '0+4': (26.217092228520087, 0.005237185485661971, 4.028803340642812), '0+5': (0.1294554724360422, 0.08921814472307747, 1.464569558382075), '1+0': (8.323149677561457, 0.4042578587078409, 2.371219711490266), '1+1': (17.388113611351127, 0.34623724159340413, 4.005186595179363), '1+2': (1.084382702371309, 0.2964918934635605, 2.1208147725719693), '1+3': (1.0384160107670173, 0.31970763771966376, 4.532400041145025), '1+4': (2.439195223023772, 0.18190105892093295, 1.9636638401290676), '1+5': (1.6138099647892645, 0.0, 2.534146868016953)}","[[0.1        0.22222222 0.         0.25       0.27272727 0.2       ]
 [0.25       0.22222222 0.22222222 0.6        0.13333333 0.        ]]","[[-0.04760435 -0.01017079 -0.00023643  0.02648012  0.05065649 -0.04846182]
 [ 0.0165028  -0.07538839  0.02589441 -0.00399145 -0.01220685  0.01240228]]","[[2.50196726 1.70038094 3.67502091 2.08684439 1.73272165 1.50382814]
 [2.34663651 2.05478557 2.03822605 0.81706847 2.08009962 3.61607012]]","[[2.71425434 3.54147343 3.38512252 2.81420836 1.50638142 3.07138717]
 [2.36312444 3.36459587 2.92061143 3.07843602 2.75306044 3.1025403 ]]","[[1.61869137 1.51019633 2.74464805 3.15916958 4.02880334 1.46456956]
 [2.37121971 4.0051866  2.12081477 4.53240004 1.96366384 2.53414687]]"
